,node_id,x,y,z
3231,N_3985,-0.26711217,-0.13475479,-0.4598222
3232,N_0110,-0.23622148,-0.12119076,-0.47649145
3233,N_1891,-0.27626312,-0.14906725,-0.49559432
3234,N_6029,-0.2735073,-0.20540847,-0.46079704
3235,N_6145,-0.24739455,-0.24834411,-0.42598033
3236,N_2849,-0.24756293,-0.2785778,-0.4208509
3237,N_0094,-0.28536424,-0.3307671,-0.35385552
3238,N_6064,-0.29343748,-0.3834621,-0.29322678
3239,N_3690,-0.3234798,-0.4368846,-0.2933525
3240,N_1047,-0.30913955,-0.41952935,-0.35022798
3241,N_4495,-0.2867791,-0.40782443,-0.35780758
3242,N_6330,-0.22004832,-0.41450116,-0.39168862
3243,N_3886,-0.13683487,-0.38950628,-0.42412373
3244,N_2319,-0.11168158,-0.35708094,-0.46192104
3245,N_5062,-0.009702652,-0.35360178,-0.43912596
3246,N_4989,-0.0075838533,-0.35088605,-0.44661075
3247,N_6193,0.0058567016,-0.38533017,-0.4612107
3248,N_1935,0.06353135,-0.38411522,-0.43691257
3249,N_2273,0.0949285,-0.3945268,-0.4043364
3250,N_0114,0.10844216,-0.40387222,-0.40122044
3251,N_4927,0.15519115,-0.44486412,-0.36929026
3252,N_0386,0.19423912,-0.4269394,-0.35690877
3253,N_2203,0.25369784,-0.45153815,-0.30879915
3254,N_4996,0.27936786,-0.4478993,-0.24505481
3255,N_3877,0.31481847,-0.45961496,-0.22116083
3256,N_3829,0.35221118,-0.44418085,-0.1672911
3257,N_4337,0.37241137,-0.39347106,-0.13956606
3258,N_6614,0.42730263,-0.42205313,0.053516336
3259,N_6944,0.46555617,-0.42182615,0.034602556
3260,N_1234,0.48307812,-0.42049104,0.041863885
3261,N_1719,0.36583692,-0.29397535,-0.24077603
3262,N_2968,0.47956458,-0.38458335,-0.27498427
3263,N_3292,0.2847928,-0.21960461,-0.39188072
3264,N_6313,0.34347588,-0.2495308,-0.4286506
3265,N_6817,0.39996037,-0.2675328,-0.42963222
3266,N_6839,0.4205455,-0.20763507,-0.43935654
3267,N_0179,0.4567476,-0.18618917,-0.48940313
3268,N_0142,0.3701459,-0.06945298,-0.4934532
3269,N_6318,0.41789457,0.051652573,-0.4885777
3270,N_0709,0.4013201,0.10421757,-0.4570136
3271,N_1856,0.37185195,0.140628,-0.4333197
3272,N_6036,0.3644024,0.1533703,-0.45324472
3273,N_2181,0.40670192,0.19878827,-0.40067133
3274,N_5398,0.43994734,0.2573351,-0.26985288
3275,N_0040,0.4645511,0.30172718,-0.14550482
3276,N_1193,0.4626563,0.32293072,-0.05340903
3277,N_6662,0.4572846,0.33104962,-0.039324142
3278,N_6691,0.4513628,0.32836294,-0.0154307075
3279,N_0753,0.4531483,0.33408612,0.15227613
3280,N_2670,0.46232536,0.34845957,0.1628468
3281,N_6981,0.46363625,0.35607257,0.17655236
3282,N_2197,0.45068693,0.3665831,0.23432785
3283,N_3862,0.44818512,0.38824472,0.27848423
3284,N_0761,0.44762498,0.41227907,0.25104967
3285,N_6042,0.4126521,0.45757997,0.25853172
3286,N_4148,0.3760773,0.4607349,0.27161604
3287,N_6983,0.3622115,0.45756915,0.2725176
3288,N_2505,0.34031647,0.4724096,0.18606773
3289,N_4156,-0.29446155,0.4950531,0.050514985
3290,N_6862,-0.3257609,0.47308046,0.027138757
3291,N_2232,-0.3455804,0.45836136,0.01549406
3292,N_2975,-0.40663558,0.42188287,0.08778962
3293,N_0984,-0.44406655,0.41722605,0.11031677
3294,N_6430,-0.4207598,0.38515705,0.03235495
3295,N_1019,-0.45095566,0.41204238,-0.032888297
3296,N_3964,-0.47873923,0.42970642,-0.048669104
3297,N_3698,-0.493677,0.4187695,-0.049774386
3298,N_3729,-0.45402926,0.36266446,-0.14708646
3299,N_6576,-0.44256154,0.34110403,-0.26083305
3300,N_3003,-0.46287432,0.3464119,-0.2671447
3301,N_4208,-0.495498,0.3615108,-0.2734811
3302,N_5199,-0.49126992,0.30914748,-0.3863553
3303,N_5528,-0.48724067,0.2939983,-0.39618722
3304,N_5455,-0.46985987,0.25475222,-0.42213783
3305,N_3899,-0.46288764,0.24094424,-0.43059313
3306,N_2231,-0.47056282,0.2408972,-0.43502048
3307,N_0320,-0.4565103,0.20092005,-0.43794596
3308,N_5044,-0.46430168,0.20375471,-0.44796282
3309,N_1960,-0.445636,0.17677656,-0.4456926
3310,N_2728,-0.46137434,0.14931746,-0.45376724
3311,N_6607,-0.492368,0.13976166,-0.40042692
3312,N_1787,-0.46711305,0.07437068,-0.43458351
3313,N_1541,-0.44037962,0.05942322,-0.44192064
3314,N_2340,-0.4273555,0.017810617,-0.42721748
3315,N_4509,-0.41055554,0.0064202542,-0.41402596
3316,N_2532,-0.3968033,-0.0096502835,-0.46922848
3317,N_0623,-0.38694865,-0.09158791,-0.43930247
3318,N_3576,-0.43772638,-0.16606647,-0.3470931
3319,N_2147,-0.4553861,-0.21381305,-0.34007898
3320,N_0091,-0.4582023,-0.24011825,-0.27710378
3321,N_4591,-0.40015745,-0.2748383,-0.25310153
3322,N_4893,-0.41693294,-0.3101208,-0.107413515
3323,N_4781,-0.41325146,-0.37249354,-0.08267783
3324,N_6295,-0.40487093,-0.4153532,0.0034068883
3325,N_5663,-0.4351614,-0.4792669,0.031037802
3326,N_2933,-0.40264323,-0.47153538,0.3211737
3327,N_0699,-0.4044824,-0.49195862,0.36831224
3328,N_6018,-0.35909083,-0.44790575,-0.24540587
3329,N_4817,-0.33538747,-0.42580855,-0.2963616
3330,N_3596,-0.310356,-0.39112237,-0.31212908
3331,N_0930,-0.22588252,-0.40928042,-0.3973525
3332,N_6881,-0.19733304,-0.46663713,-0.41662127
3333,N_1686,-0.17875703,-0.4321336,-0.4480168
3334,N_3699,-0.12937418,-0.3539996,-0.46017382
3335,N_3735,-0.11005289,-0.43123996,-0.460103
3336,N_3860,-0.059950374,-0.44797993,-0.4425574
3337,N_5346,-0.059667703,-0.45547783,-0.43647036
3338,N_5711,-0.026190497,-0.41049603,-0.43451494
3339,N_2856,0.025132375,-0.45191243,-0.39348552
3340,N_2838,0.029575909,-0.4957529,-0.37353286
3341,N_2274,0.07908295,-0.4876204,-0.3222519
3342,N_4187,0.13439266,-0.48670784,-0.34878507
3343,N_0318,0.19333383,-0.47869527,-0.35353005
3344,N_6043,0.25814965,-0.43860793,-0.14619456
3345,N_1202,0.29215997,-0.46195,-0.02113253
3346,N_6792,0.30476683,-0.4503487,0.022190858
3347,N_5231,0.35171068,-0.42883104,0.02849538
3348,N_2667,0.3767696,-0.45264935,0.071108766
3349,N_0914,0.40049157,-0.47809318,0.06860461
3350,N_2003,0.42287025,-0.42679828,0.16594031
3351,N_1436,0.48482984,-0.47422117,0.21392109
3352,N_0584,0.48922762,-0.47483835,0.45314232
3353,N_6893,0.4877295,-0.44629818,0.04889397
3354,N_5351,0.48396578,-0.43165872,-0.0028516008
3355,N_2893,0.49299762,-0.43337813,-0.054988254
3356,N_6759,0.49429548,-0.39949152,-0.23022273
3357,N_1831,0.4537998,-0.32659236,-0.42310372
3358,N_0505,0.47858357,-0.24654448,-0.44926396
3359,N_6465,0.44628432,-0.1841489,-0.4977424
3360,N_5997,0.32511523,-0.06544487,-0.49183127
3361,N_1224,0.20867975,0.109761365,-0.47717234
3362,N_4017,0.18530688,0.12482743,-0.47417068
3363,N_4309,0.1676613,0.13059625,-0.45752996
3364,N_1207,0.10685319,0.15608749,-0.43992543
3365,N_0082,0.16220202,0.23626366,-0.4329581
3366,N_3431,0.24577156,0.3393321,-0.4379287
3367,N_6167,0.28676084,0.4058645,-0.42744818
3368,N_5843,0.28085905,0.4226158,-0.42547902
3369,N_2347,0.2727996,0.43986383,-0.38930786
3370,N_3371,0.24288101,0.46433553,-0.40483296
3371,N_1407,0.23820686,0.49054694,-0.40097687
3372,N_2378,0.20361023,0.48182788,-0.42977345
3373,N_6095,0.17139584,0.43664187,-0.41526946
3374,N_0313,0.16809933,0.43493095,-0.42886907
3375,N_3646,0.15408322,0.45730206,-0.44767582
3376,N_4737,0.13063644,0.47682098,-0.45437336
3377,N_6320,0.11036932,0.49209458,-0.46580908
3378,N_0070,0.0040004393,0.47883305,-0.41868386
3379,N_5789,-0.042983573,0.47096905,-0.36181033
3380,N_4132,-0.078087226,0.45461282,-0.36115107
3381,N_4626,-0.13736953,0.4866817,-0.3085249
3382,N_2927,-0.16968603,0.45872873,-0.29687163
3383,N_1158,-0.1906644,0.45097208,-0.28385466
3384,N_1156,-0.20883301,0.42850384,-0.2566314
3385,N_6258,-0.22136474,0.4299688,-0.2373783
3386,N_4423,-0.25563997,0.44533724,-0.24769084
3387,N_4844,-0.26156056,0.41861275,-0.25500628
3388,N_0244,-0.2405196,0.36707535,-0.26711342
3389,N_1795,-0.32366803,0.41301465,-0.19823971
3390,N_2061,-0.36909127,0.40821895,-0.102315895
3391,N_6683,-0.40116605,0.38790742,-0.028540246
3392,N_2727,-0.40769738,0.38130537,0.024251096
3393,N_1894,-0.4256021,0.39795876,-0.008399291
3394,N_0021,-0.43471348,0.3993047,-0.09434125
3395,N_0889,-0.45968866,0.37298563,-0.14972575
3396,N_6774,-0.40732688,0.3289224,-0.28509763
3397,N_1588,-0.36978555,0.24879941,-0.37812337
3398,N_6428,-0.40678385,0.24937597,-0.41271147
3399,N_1171,-0.42148846,0.19275014,-0.44967458
3400,N_1928,-0.43840054,0.18189883,-0.47670975
3401,N_6915,-0.47587824,0.15730529,-0.46391052
3402,N_2931,-0.48011807,0.14329043,-0.47746667
3403,N_1527,-0.44817674,0.081483215,-0.44569942
3404,N_3059,-0.46655703,-0.13562933,-0.33208314
3405,N_1684,-0.49486718,-0.15379645,-0.31992626
3406,N_5272,-0.49301085,-0.2048,-0.23017976
3407,N_1160,-0.47838154,-0.22833054,-0.11480982
3408,N_3100,-0.43896833,-0.3056324,-0.112918355
3409,N_1938,-0.46108842,-0.3329453,-0.068837225
3410,N_5811,-0.48427755,-0.36297002,-0.03586372
3411,N_6735,-0.46868908,-0.3957887,0.0315637
3412,N_6174,-0.44767505,-0.41920298,0.11181651
3413,N_1665,-0.45305517,-0.42650616,0.14228423
3414,N_2861,-0.47043276,-0.44761446,0.26125357
3415,N_0727,-0.426339,-0.45258212,0.3462557
3416,N_2034,-0.39336503,-0.47288677,0.42711714
3417,N_5861,-0.40128246,-0.48639357,0.4428903
3418,N_6575,0.28151664,-0.48689148,0.19016841
3419,N_3043,0.30769014,-0.4872819,0.21419951
3420,N_0621,0.35777634,-0.49594775,0.24417874
3421,N_2712,0.38844898,-0.46592677,0.23018982
3422,N_1035,0.43273348,-0.4655057,0.24453276
3423,N_4218,0.44227985,-0.4539099,0.16752169
3424,N_0478,0.4820787,-0.48362985,0.208803
3425,N_6447,0.46341494,-0.45285353,0.06094251
3426,N_5664,0.49832338,-0.4704838,0.01731253
3427,N_2416,0.44992566,-0.42032957,-0.16244201
3428,N_3104,0.47921735,-0.42787263,-0.23141648
3429,N_3089,0.3654092,-0.31378135,-0.27911937
3430,N_0999,0.29284254,-0.22756602,-0.40969333
3431,N_0389,0.30317587,-0.22321467,-0.4790907
3432,N_1792,0.33903795,-0.22662657,-0.49348614
3433,N_4503,0.35112864,-0.22921167,-0.49022794
3434,N_3743,0.4895795,0.12384373,-0.16266657
3435,N_4325,0.4870379,0.21117511,0.051532183
3436,N_0973,0.44597715,0.29791066,0.17916118
3437,N_0539,0.45369154,0.30622485,0.15882789
3438,N_3878,0.46077588,0.32846317,0.10050093
3439,N_1521,0.46449572,0.36788738,0.10848058
3440,N_4706,0.45047662,0.38791552,0.112936236
3441,N_1659,0.38297835,0.43453684,0.16596977
3442,N_6398,0.3997122,0.48565403,0.14649177
3443,N_6379,0.39744475,0.49788323,0.13459879
3444,N_6760,0.39430514,0.49466398,0.10820462
3445,N_3873,0.3643361,0.4721442,0.044732325
3446,N_2374,0.3626303,0.47812614,-0.0976578
3447,N_0053,0.3508505,0.47090834,-0.3516341
3448,N_2919,0.31555405,0.44084424,-0.3707806
3449,N_6075,0.3088786,0.47033963,-0.37109223
3450,N_4833,0.28759608,0.45997,-0.44229046
3451,N_2538,0.2120601,0.45517844,-0.44715276
3452,N_2457,0.14910096,0.39366546,-0.47261053
3453,N_0587,0.08326448,0.46183574,-0.49584827
3454,N_0978,0.024950378,0.47650456,-0.47288904
3455,N_5417,-0.021338182,0.4651053,-0.44786453
3456,N_6570,-0.041391864,0.4662916,-0.39957634
3457,N_6292,-0.09464596,0.48682556,-0.399529
3458,N_3050,-0.14886776,0.4568555,-0.37173447
3459,N_0632,-0.17560494,0.4890279,-0.26666278
3460,N_6033,-0.2254795,0.4899779,-0.14669983
3461,N_3180,-0.24064541,0.4992521,-0.041635867
3462,N_6013,-0.25154883,0.49472624,-0.049412474
3463,N_5626,-0.34881532,0.49356484,0.13122465
3464,N_0387,-0.3602365,0.48424563,0.1196428
3465,N_0257,-0.42076182,0.46027425,0.09688238
3466,N_2289,-0.43167198,0.4626318,0.095539466
3467,N_4991,-0.42719454,0.4364414,0.06907307
3468,N_5642,-0.49132854,0.46070516,0.16028716
3469,N_0325,-0.49054962,0.45649564,0.24961427
3470,N_0855,-0.49779096,0.42449412,-0.12049994
3471,N_2943,-0.4643057,0.3923345,-0.1700331
3472,N_1850,-0.44200945,0.36468843,-0.19363473
3473,N_0331,-0.43709847,0.35941276,-0.22065464
3474,N_4803,-0.31362668,0.23096822,-0.3862167
3475,N_4800,-0.34514228,0.24619491,-0.41966048
3476,N_5177,-0.40055984,0.2829915,-0.44666025
3477,N_5259,-0.45864335,0.2827087,-0.39702857
3478,N_3667,-0.45679668,0.25098526,-0.46314058
3479,N_5758,-0.4586791,0.19787191,-0.46078146
3480,N_2261,-0.4371478,0.18522719,-0.486849
3481,N_4696,-0.43091738,0.08632274,-0.4598488
3482,N_3677,-0.32832986,-0.03799631,-0.48097992
3483,N_6968,-0.3259047,-0.19528176,-0.44172475
3484,N_5429,-0.29422477,-0.2189961,-0.42894995
3485,N_6930,-0.29979977,-0.29279923,-0.31893316
3486,N_2054,-0.28691497,-0.30286154,-0.33479458
3487,N_1637,-0.33706215,-0.36739913,-0.31072316
3488,N_5620,-0.33461145,-0.39707866,-0.31776872
3489,N_4292,-0.3532967,-0.44908172,-0.3404039
3490,N_1618,-0.26602882,-0.49558863,-0.36420158
3491,N_5978,-0.08854773,-0.49112436,-0.36528945
3492,N_2114,-0.003732122,-0.47820076,-0.3749558
3493,N_4837,0.024631035,-0.48273268,-0.40345284
3494,N_2489,0.034152612,-0.4682483,-0.41637647
3495,N_1710,0.07330475,-0.44237968,-0.41349173
3496,N_0879,0.13338463,-0.45719925,-0.4020155
3497,N_6147,0.16614826,-0.4151693,-0.4047526
3498,N_4224,0.21647869,-0.36368543,-0.39352438
3499,N_2468,0.24863847,-0.3296306,-0.41055846
3500,N_3307,0.2820349,-0.2819438,-0.4108132
3501,N_5315,0.24614754,-0.2373834,-0.39944723
3502,N_4618,0.25978276,-0.23527022,-0.44993365
3503,N_5693,0.2982773,-0.24714343,-0.49163675
3504,N_5749,0.3721423,-0.27993202,-0.43813506
3505,N_3767,0.19476987,-0.14258741,-0.4847222
3506,N_1048,0.17069717,0.106829666,-0.48175195
3507,N_6480,0.1393588,0.18736911,-0.4386245
3508,N_2920,0.17180313,0.23384209,-0.45570257
3509,N_4600,0.1716993,0.23815587,-0.47089154
3510,N_6801,0.21090719,0.29025596,-0.49152613
3511,N_5549,0.27353138,0.37109098,-0.40800467
3512,N_6609,0.28646052,0.41955778,-0.42967966
3513,N_2525,0.29397702,0.44887155,-0.40832958
3514,N_3297,0.30520713,0.47622567,-0.48132837
3515,N_1456,0.28370142,0.47191596,-0.49313492
3516,N_0033,-0.016930165,0.40149397,-0.45837232
3517,N_1812,-0.042599946,0.4120244,-0.44315884
3518,N_4062,-0.10824547,0.40608817,-0.41091582
3519,N_2896,-0.115328275,0.39162663,-0.4138199
3520,N_3158,-0.14239295,0.44438916,-0.3808138
3521,N_0876,-0.23015118,0.4059692,-0.306966
3522,N_4880,-0.23290382,0.38146976,-0.31618628
3523,N_5018,-0.25203133,0.3759495,-0.37217548
3524,N_2076,-0.29597113,0.39118987,-0.37016428
3525,N_4653,-0.33561113,0.36740994,-0.33481556
3526,N_2917,-0.3698545,0.34358993,-0.26040098
3527,N_6593,-0.3762217,0.3426737,-0.23823783
3528,N_1802,-0.40996197,0.3542308,-0.16628505
3529,N_1322,-0.41442296,0.35528657,-0.29723525
3530,N_6578,-0.4246806,0.32504088,-0.39371407
3531,N_0517,-0.35925865,0.2624939,-0.44267264
3532,N_4241,-0.3350979,0.24149737,-0.4691209
3533,N_3531,-0.33271876,0.17904274,-0.4849084
3534,N_3922,-0.42679822,0.18611193,-0.49329868
3535,N_6228,-0.4714125,0.14506765,-0.4960891
3536,N_3165,-0.48840445,-0.05955436,-0.45716313
3537,N_1401,-0.45821223,-0.085508354,-0.4542829
3538,N_1063,-0.4814615,-0.10739992,-0.45316228
3539,N_6203,-0.4937864,-0.11822155,-0.4586236
3540,N_6052,-0.4532961,-0.16542569,-0.38611704
3541,N_3732,-0.37992737,-0.23496701,-0.3280161
3542,N_5306,-0.40041855,-0.27892065,-0.29593694
3543,N_6574,-0.40076947,-0.29118705,-0.31144732
3544,N_0601,-0.36505318,-0.3010507,-0.30325812
3545,N_2130,-0.3254507,-0.29752058,-0.32463285
3546,N_4831,-0.33516842,-0.3284732,-0.36051366
3547,N_0755,-0.37376735,-0.39454997,-0.2738981
3548,N_3400,-0.38416734,-0.41084322,-0.2818632
3549,N_1264,-0.40370852,-0.43794236,-0.28028145
3550,N_1505,-0.3924067,-0.4809449,-0.26376715
3551,N_4547,-0.31798947,-0.3899668,-0.39118135
3552,N_4131,-0.2743678,-0.3814265,-0.44883493
3553,N_6556,-0.2842918,-0.40752897,-0.44570732
3554,N_5828,-0.2732599,-0.41684875,-0.44338334
3555,N_0802,-0.22089992,-0.38396487,-0.4536478
3556,N_0255,-0.20348725,-0.3736777,-0.47787791
3557,N_4964,-0.13110489,-0.3451477,-0.47793293
3558,N_2758,-0.0632268,-0.23284797,-0.47354743
3559,N_0292,0.026638424,-0.24139206,-0.4814811
3560,N_3373,0.107979804,-0.21862467,-0.4686081
3561,N_6413,0.124464035,-0.23308195,-0.49106696
3562,N_2637,0.15581587,-0.27304944,-0.45157382
3563,N_1941,0.18104756,-0.25841576,-0.47239262
3564,N_0714,0.23953463,-0.23536153,-0.45712146
3565,N_0616,0.24647161,-0.22514814,-0.48504815
3566,N_6434,0.3202321,-0.26911506,-0.4887063
3567,N_6902,0.3263037,-0.27061945,-0.48926726
3568,N_5720,0.36468074,-0.2955293,-0.4338685
3569,N_1583,0.45028186,-0.3557702,-0.48334703
3570,N_3409,0.497623,-0.38829952,-0.4608442
3571,N_2669,0.46226785,0.15107721,-0.3030822
3572,N_6061,0.49682084,0.1923501,-0.30581045
3573,N_0479,0.49850327,0.2578052,-0.1606537
3574,N_3120,0.4922913,0.29395872,-0.029620377
3575,N_5993,0.4812862,0.32825544,0.0013459562
3576,N_5261,0.466635,0.3359857,0.007891092
3577,N_4032,0.48535603,0.3598753,-0.018066877
3578,N_1197,0.47890618,0.39777753,0.08866935
3579,N_6980,0.47809452,0.40525746,0.077912904
3580,N_1762,0.45023283,0.42606357,0.11567726
3581,N_4097,0.4432941,0.43198004,0.12607019
3582,N_0957,0.403255,0.43785807,0.16475794
3583,N_3633,0.39163092,0.43384102,0.085935794
3584,N_1138,0.40736827,0.47605905,0.078041315
3585,N_0909,0.3819108,0.45147362,0.3521323
3586,N_6756,0.38042545,0.46783105,0.37861162
3587,N_3290,0.37906128,0.49558046,0.44098294
3588,N_0884,-0.39742997,0.48275527,0.3157033
3589,N_5147,-0.4420923,0.47552434,0.28866965
3590,N_5032,-0.48382378,0.4538383,0.2545626
3591,N_3880,-0.43003345,0.39279988,-0.20105074
3592,N_4762,-0.46325502,0.41761976,-0.19657123
3593,N_4177,-0.41192204,0.36282608,-0.24809298
3594,N_4946,-0.46978462,0.41212022,-0.28682095
3595,N_4874,-0.4739708,0.41227654,-0.3232533
3596,N_6427,-0.3964935,0.34051827,-0.3539763
3597,N_6542,-0.41632894,0.35361904,-0.40882838
3598,N_2193,-0.4613,0.33334193,-0.43948007
3599,N_3859,-0.39993644,0.23152947,-0.47268865
3600,N_6979,-0.4002065,0.21814688,-0.49905223
3601,N_1519,-0.45314747,-0.07571707,-0.46376756
3602,N_6878,-0.46551815,-0.09944119,-0.48699147
3603,N_0439,-0.45523304,-0.17045426,-0.41415274
3604,N_2382,-0.41055796,-0.18955183,-0.40862957
3605,N_6986,-0.39316592,-0.21586297,-0.43005207
3606,N_0625,-0.36058292,-0.21668366,-0.43325195
3607,N_6919,-0.35536933,-0.21810105,-0.43223566
3608,N_6025,-0.34345868,-0.22403498,-0.44558886
3609,N_0101,-0.3660458,-0.2526746,-0.3922685
3610,N_0936,-0.3460366,-0.27952814,-0.389594
3611,N_0960,-0.3688183,-0.35326788,-0.3359848
3612,N_4841,-0.3725024,-0.40931863,-0.32901058
3613,N_1717,-0.40826648,-0.4810237,-0.279658
3614,N_5924,-0.30064517,-0.44012332,-0.42678714
3615,N_5302,-0.28527597,-0.45096463,-0.45227742
3616,N_6173,-0.2545532,-0.47458893,-0.45878714
3617,N_3485,-0.09002746,-0.49443153,-0.39954692
3618,N_0556,-0.027131587,-0.3975554,-0.48404068
3619,N_3300,-0.021073142,-0.34405375,-0.47621346
3620,N_1054,0.060191724,-0.32671243,-0.47273526
3621,N_2659,0.12580843,-0.2968113,-0.44867003
3622,N_4318,0.15319142,-0.3176371,-0.42796886
3623,N_6897,0.18143985,-0.36837396,-0.4356622
3624,N_2682,0.21811278,-0.38395798,-0.41992253
3625,N_3336,0.26734155,-0.3721922,-0.38708597
3626,N_3079,0.32615057,-0.35729948,-0.3424036
3627,N_2117,0.32428116,-0.31482515,-0.34081098
3628,N_0777,0.36359417,-0.3430611,-0.2547427
3629,N_2178,0.42313763,-0.39177525,-0.2733496
3630,N_5369,0.45291594,-0.41294906,-0.25236866
3631,N_0966,0.45526513,-0.40051916,-0.30074036
3632,N_0310,0.40329614,-0.35410917,-0.37259442
3633,N_0725,0.37002578,-0.30995765,-0.4271383
3634,N_0774,0.48008618,-0.39279154,-0.45191243
3635,N_6404,0.48067293,0.1490943,-0.30373615
3636,N_5337,0.44736487,0.14933363,-0.37408257
3637,N_1349,0.42289007,0.20337994,-0.37755957
3638,N_5331,0.43911755,0.25877422,-0.34174958
3639,N_3466,0.3772105,0.31157887,-0.27215403
3640,N_2657,0.40234798,0.33935505,-0.24137011
3641,N_3382,0.3943383,0.38831446,-0.2482273
3642,N_6852,0.403994,0.41248715,-0.18363477
3643,N_1300,0.38346466,0.44109502,-0.038968515
3644,N_5700,0.3977327,0.46169445,-0.040591672
3645,N_0867,0.4116281,0.48578158,-0.03528977
3646,N_1258,0.35815343,0.46137875,-0.22254299
3647,N_1731,0.30990097,0.45933393,-0.42363206
3648,N_5440,0.2962435,0.44955337,-0.47202635
3649,N_3480,0.24858254,0.38443485,-0.49965099
3650,N_6826,-0.024329273,0.48862138,-0.42483258
3651,N_1560,-0.14006639,0.44655183,-0.38688043
3652,N_4656,-0.18168996,0.4099867,-0.40241003
3653,N_3085,-0.20336615,0.4083438,-0.38307428
3654,N_6491,-0.22746155,0.38496134,-0.35388342
3655,N_6844,-0.3063677,0.29030812,-0.34675288
3656,N_3401,-0.3948151,0.36489916,-0.22897309
3657,N_6948,-0.45655257,0.41780657,-0.24185838
3658,N_6880,-0.45812115,0.4050114,-0.2875919
3659,N_1688,-0.49601108,0.4091179,-0.40285075
3660,N_6716,-0.4800325,0.38811183,-0.413778
3661,N_1185,-0.41155803,0.3200428,-0.46538776
3662,N_0868,-0.49807605,0.30035463,-0.48002765
3663,N_6884,-0.4612794,-0.2050013,0.030211087
3664,N_2704,-0.49267364,-0.3112703,0.25735697
3665,N_4570,-0.44578293,-0.3325584,0.2877375
3666,N_2518,-0.4713269,-0.3855273,0.3073825
3667,N_0138,-0.4511319,-0.408486,0.30729556
3668,N_4973,-0.40803102,-0.42348206,0.40877354
3669,N_1383,-0.44669896,-0.47150815,0.44541517
3670,N_5242,-0.44059438,-0.47307804,0.4661493
3671,N_2119,0.34877434,-0.49646553,0.4150252
3672,N_1403,0.38958192,-0.49230084,0.19135483
3673,N_0335,0.43515357,-0.44943348,0.07203402
3674,N_1996,0.38450813,-0.3659965,-0.21050869
3675,N_5059,0.31466392,-0.298914,-0.394749
3676,N_6544,0.3941788,-0.35528326,-0.32776362
3677,N_6171,0.4007156,-0.35215223,-0.39523673
3678,N_3163,0.44032484,-0.37626913,-0.4161945
3679,N_5943,0.44530165,0.27982807,0.22326513
3680,N_4755,0.47768062,0.318714,0.3417585
3681,N_5784,0.37019008,0.40680647,0.40416887
3682,N_2129,0.3881534,0.42769757,0.45726138
3683,N_1432,0.39766818,0.4650227,0.44958973
3684,N_6714,0.39529622,0.46766186,0.48471352
3685,N_3129,-0.42555818,0.39943126,-0.022893766
3686,N_0126,-0.48974997,-0.32367635,0.36487842
3687,N_0188,-0.49155164,-0.34550935,0.33477253
3688,N_2936,-0.49128312,-0.3465867,0.25888976
3689,N_2955,-0.49498153,-0.41881096,0.2626116
3690,N_1959,-0.48260933,-0.4079968,0.20374173
3691,N_1059,-0.47888446,-0.4702511,0.21224219
3692,N_1425,-0.43315408,-0.4379324,0.39864513
3693,N_5407,-0.43613863,-0.44604152,0.46721798
3694,N_3704,-0.45508423,-0.4859725,0.45001593
3695,N_3062,-0.43506458,-0.46840096,-0.14152417
3696,N_5141,-0.4359818,-0.49133813,-0.18524075
3697,N_6128,-0.43356237,-0.4892919,-0.40164426
3698,N_0731,-0.3787612,-0.47393426,-0.4397885
3699,N_5156,-0.3236181,-0.4305025,-0.45505393
3700,N_2757,-0.32904053,-0.4720815,-0.4736164
3701,N_3173,-0.23910052,-0.39731693,-0.48917603
3702,N_3603,-0.14317137,-0.23527329,-0.45791227
3703,N_6484,-0.11715157,-0.25265092,-0.464328
3704,N_3669,-0.12147928,-0.2817026,-0.48613456
3705,N_5260,0.09586017,-0.27415273,-0.4753815
3706,N_3139,0.14058074,-0.27360702,-0.48934194
3707,N_3572,0.17571478,-0.31871483,-0.48443797
3708,N_3040,0.22452249,-0.32710645,-0.43600714
3709,N_4483,0.28896362,-0.3497789,-0.4380543
3710,N_4051,0.33022216,-0.34294873,-0.4361773
3711,N_5076,0.39052147,-0.3597094,-0.37100744
3712,N_0764,0.44225928,-0.38934234,-0.37139332
3713,N_5751,0.4664895,0.27799466,0.21376228
3714,N_1607,0.49025434,0.29249358,0.3289998
3715,N_4878,0.47248635,0.28870395,0.36932418
3716,N_6610,0.4574709,0.34247273,0.47859251
3717,N_5287,0.44311276,0.40271375,0.48919293
3718,N_5726,0.44958475,0.4118311,0.48192632
3719,N_0678,0.44079542,0.41864985,0.49112064
3720,N_2582,0.4272826,0.44658932,0.47781035
3721,N_2064,0.4438516,0.4644035,0.4795669
3722,N_4622,0.4333966,0.46376383,0.424617
3723,N_5643,0.42979106,0.46659327,0.04226584
3724,N_0532,0.4297371,0.49961418,0.037690844
3725,N_3591,0.3442434,0.42274505,-0.3220705
3726,N_3783,0.35435078,0.43836713,-0.3494307
3727,N_4075,0.32722914,0.40864196,-0.37452075
3728,N_6357,0.24300428,0.32122564,-0.43889964
3729,N_4366,0.36654046,0.46652687,-0.43774638
3730,N_6472,0.38116026,0.49650982,-0.4072446
3731,N_0115,0.32624984,0.46193588,-0.48248655
3732,N_1656,-0.029217219,0.4370904,-0.46921906
3733,N_4432,-0.03257752,0.44708022,-0.47830752
3734,N_6965,-0.09310001,0.38584626,-0.4600018
